step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
27,bot5,1,0.065000,0,0,27,27,-0.167404,3.662360,0.000000
27,bot6,1,0.047000,0,0,27,27,0.047605,3.787171,0.000000
27,bot7,1,0.046000,0,0,27,27,0.113220,4.003614,0.000000
27,bot8,1,0.098000,0,0,27,27,-0.199058,3.951223,0.000000
27,bot9,1,0.028000,0,0,27,27,0.344644,3.227813,0.000000
28,bot0,1,0.042000,0,0,28,28,-0.526086,3.245663,0.000000
28,bot1,1,0.100000,0,0,28,28,0.230557,3.682784,0.000000
28,bot2,1,0.044000,0,0,28,28,0.399902,4.068415,0.000000
28,bot3,1,0.143000,0,0,28,28,-0.176555,3.225221,0.000000
28,bot4,1,0.066000,0,0,28,28,-0.855589,3.693874,0.000000
28,bot5,1,0.062000,0,0,28,28,-0.169196,3.672102,0.000000
28,bot6,1,0.059000,0,0,28,28,0.050211,3.796731,0.000000
28,bot7,1,0.052000,0,0,28,28,0.110588,4.013165,0.000000
28,bot8,1,0.048000,0,0,28,28,-0.197306,3.960972,0.000000
28,bot9,1,0.032000,0,0,28,28,0.345817,3.237649,0.000000
29,bot0,1,0.042000,0,0,29,29,-0.520838,3.254075,0.000000
29,bot1,1,0.042000,0,0,29,29,0.231853,3.692604,0.000000
29,bot2,1,0.053000,0,0,29,29,0.394980,4.077019,0.000000
29,bot3,1,0.086000,0,0,29,29,-0.174496,3.234910,0.000000
29,bot4,1,0.057000,0,0,29,29,-0.858958,3.703198,0.000000
29,bot5,1,0.064000,0,0,29,29,-0.170825,3.681873,0.000000
29,bot6,1,0.057000,0,0,29,29,0.052586,3.806349,0.000000
29,bot7,1,0.046000,0,0,29,29,0.108167,4.022772,0.000000
29,bot8,1,0.048000,0,0,29,29,-0.195553,3.970721,0.000000
29,bot9,1,0.029000,0,0,29,29,0.346990,3.247485,0.000000
30,bot0,1,0.043000,0,0,30,30,-0.515925,3.262685,0.000000
30,bot1,1,0.040000,0,0,30,30,0.233148,3.702425,0.000000
30,bot2,1,0.054000,0,0,30,30,0.390375,4.085796,0.000000
30,bot3,1,0.127000,0,0,30,30,-0.172580,3.244629,0.000000
30,bot4,1,0.055000,0,0,30,30,-0.861963,3.712643,0.000000
30,bot5,1,0.065000,0,0,30,30,-0.172303,3.691667,0.000000
30,bot6,1,0.082000,0,0,30,30,0.054749,3.816017,0.000000
30,bot7,1,0.050000,0,0,30,30,0.105939,4.032424,0.000000
30,bot8,1,0.094000,0,0,30,30,-0.193800,3.980470,0.000000
30,bot9,1,0.064000,0,0,30,30,0.348162,3.257320,0.000000
31,bot0,1,0.064000,0,0,31,31,-0.511321,3.271463,0.000000
31,bot1,1,0.038000,0,0,31,31,0.234444,3.712245,0.000000
31,bot2,1,0.059000,0,0,31,31,0.386067,4.094721,0.000000
31,bot3,1,0.125000,0,0,31,31,-0.170691,3.254352,0.000000
31,bot4,1,0.067000,0,0,31,31,-0.864630,3.722189,0.000000
31,bot5,1,0.062000,0,0,31,31,-0.173643,3.701482,0.000000
